"","study","taxon","phylum","common_name","number_of_populations","ecosystem","dispersal_mode","acclimation_time","source_population","latitude","longitude","life_history_stage","sex","acclimation_temperature_1","acclimation_temperature_2","measurement_level","thermal_limit_type","thermal_limit_1","thermal_limit_2","thermal_limit_error_type","thermal_limit_error_1","thermal_limit_error_2","n_1","n_2","max_temp","min_temp","mean_temp","temp_range","upper_lower","ARR"
"542","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Burgershall",-25.06,31.05,"adult","uncertain",25,30,"individual","CTmax",43.5761589403973,44.0066225165562,"std_err",0.331125827814603,0.1986754966888,20,20,27.45,7.375,19.225,20.075,"upper",0.0860927152317799
"543","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Koekoeb",-28.47,20.46,"adult","uncertain",20,30,"individual","CTmax",41.7218543046357,42.5827814569536,"std_err",0.0993377483444036,0.132450331125803,20,20,35.6333333333333,5.2,21.4,30.4333333333333,"upper",0.0860927152317899
"544","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Koekoeb",-28.47,20.46,"adult","uncertain",20,25,"individual","CTmax",41.7218543046357,42.2185430463576,"std_err",0.0993377483444036,0.099337748344297,20,20,35.6333333333333,5.2,21.4,30.4333333333333,"upper",0.0993377483443808
"545","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Koekoeb",-28.47,20.46,"adult","uncertain",25,30,"individual","CTmax",42.2185430463576,42.5827814569536,"std_err",0.099337748344297,0.132450331125803,20,20,35.6333333333333,5.2,21.4,30.4333333333333,"upper",0.072847682119199
"546","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Levubu",-23.05,30.17,"adult","uncertain",20,30,"individual","CTmax",41.8211920529801,43.1125827814569,"std_err",0.132450331125796,0.0993377483443965,20,20,28.225,7.225,19.725,21,"upper",0.12913907284768
"547","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Levubu",-23.05,30.17,"adult","uncertain",20,25,"individual","CTmax",41.8211920529801,42.7152317880794,"std_err",0.132450331125796,0.0993377483443965,20,20,28.225,7.225,19.725,21,"upper",0.17880794701986
"548","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Levubu",-23.05,30.17,"adult","uncertain",25,30,"individual","CTmax",42.7152317880794,43.1125827814569,"std_err",0.0993377483443965,0.0993377483443965,20,20,28.225,7.225,19.725,21,"upper",0.0794701986755001
"549","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Nairobi",-1.28,36.82,"adult","uncertain",20,30,"individual","CTmax",43.5099337748344,44.0728476821192,"std_err",0.198675496688701,0.231788079470199,20,20,27.0333333333333,12.2333333333333,19.2666666666667,14.8,"upper",0.0562913907284802
"550","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Nairobi",-1.28,36.82,"adult","uncertain",20,25,"individual","CTmax",43.5099337748344,43.41059602649,"std_err",0.198675496688701,0.132450331125803,20,20,27.0333333333333,12.2333333333333,19.2666666666667,14.8,"upper",-0.0198675496688807
"551","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Nairobi",-1.28,36.82,"adult","uncertain",25,30,"individual","CTmax",43.41059602649,44.0728476821192,"std_err",0.132450331125803,0.231788079470199,20,20,27.0333333333333,12.2333333333333,19.2666666666667,14.8,"upper",0.132450331125841
"552","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Nuy",-33.67,19.62,"adult","uncertain",20,30,"individual","CTmin",6.61764705882353,7.89215686274509,"std_err",0,0.147058823529419,20,20,28.625,5.5,16.875,23.125,"lower",0.127450980392156
"553","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Nuy",-33.67,19.62,"adult","uncertain",20,25,"individual","CTmin",6.61764705882353,7.30392156862745,"std_err",0,0.14705882352941,20,20,28.625,5.5,16.875,23.125,"lower",0.137254901960784
"554","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Nuy",-33.67,19.62,"adult","uncertain",25,30,"individual","CTmin",7.30392156862745,7.89215686274509,"std_err",0.14705882352941,0.147058823529419,20,20,28.625,5.5,16.875,23.125,"lower",0.117647058823528
"555","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Wellington",-33.39,18.57,"adult","uncertain",20,30,"individual","CTmin",6.66666666666666,7.89215686274509,"std_err",0.19607843137255,0.147058823529419,20,20,27.22,8.1,17.42,19.12,"lower",0.122549019607843
"556","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Wellington",-33.39,18.57,"adult","uncertain",20,25,"individual","CTmin",6.66666666666666,7.54901960784313,"std_err",0.19607843137255,0,20,20,27.22,8.1,17.42,19.12,"lower",0.176470588235294
"557","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Wellington",-33.39,18.57,"adult","uncertain",25,30,"individual","CTmin",7.54901960784313,7.89215686274509,"std_err",0,0.147058823529419,20,20,27.22,8.1,17.42,19.12,"lower",0.0686274509803921
"558","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Porterville",-33.01,19,"adult","uncertain",20,30,"individual","CTmin",7.00980392156862,7.69607843137254,"std_err",0.147058823529409,0.19607843137255,20,20,30.875,6.225,18.2,24.65,"lower",0.068627450980392
"559","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Porterville",-33.01,19,"adult","uncertain",20,25,"individual","CTmin",7.00980392156862,7.69607843137254,"std_err",0.147058823529409,0.19607843137255,20,20,30.875,6.225,18.2,24.65,"lower",0.137254901960784
"560","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Porterville",-33.01,19,"adult","uncertain",25,30,"individual","CTmin",7.69607843137254,7.69607843137254,"std_err",0.19607843137255,0.19607843137255,20,20,30.875,6.225,18.2,24.65,"lower",0
"561","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Ceres",-33.34,19.57,"adult","uncertain",20,30,"individual","CTmin",6.56862745098039,7.54901960784313,"std_err",0.0980392156862697,0.0980392156862804,20,20,25.58,0.58,12.8,25,"lower",0.098039215686274
"562","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Ceres",-33.34,19.57,"adult","uncertain",20,25,"individual","CTmin",6.56862745098039,6.86274509803921,"std_err",0.0980392156862697,0.0980392156862804,20,20,25.58,0.58,12.8,25,"lower",0.058823529411764
"563","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Ceres",-33.34,19.57,"adult","uncertain",25,30,"individual","CTmin",6.86274509803921,7.54901960784313,"std_err",0.0980392156862804,0.0980392156862804,20,20,25.58,0.58,12.8,25,"lower",0.137254901960784
"564","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Burgershall",-25.06,31.05,"adult","uncertain",20,30,"individual","CTmin",3.18627450980392,3.87254901960784,"std_err",0.24509803921568,0.44117647058823,20,20,27.45,7.375,19.225,20.075,"lower",0.068627450980392
"565","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Burgershall",-25.06,31.05,"adult","uncertain",20,25,"individual","CTmin",3.18627450980392,3.67647058823529,"std_err",0.24509803921568,0.58823529411765,20,20,27.45,7.375,19.225,20.075,"lower",0.098039215686274
"566","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Burgershall",-25.06,31.05,"adult","uncertain",25,30,"individual","CTmin",3.67647058823529,3.87254901960784,"std_err",0.58823529411765,0.44117647058823,20,20,27.45,7.375,19.225,20.075,"lower",0.03921568627451
"567","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Koekoeb",-28.47,20.46,"adult","uncertain",20,30,"individual","CTmin",7.20588235294117,8.43137254901961,"std_err",0.0490196078431397,0.196078431372539,20,20,35.6333333333333,5.2,21.4,30.4333333333333,"lower",0.122549019607844
"568","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Koekoeb",-28.47,20.46,"adult","uncertain",20,25,"individual","CTmin",7.20588235294117,7.69607843137254,"std_err",0.0490196078431397,0.19607843137255,20,20,35.6333333333333,5.2,21.4,30.4333333333333,"lower",0.098039215686274
"569","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Koekoeb",-28.47,20.46,"adult","uncertain",25,30,"individual","CTmin",7.69607843137254,8.43137254901961,"std_err",0.19607843137255,0.196078431372539,20,20,35.6333333333333,5.2,21.4,30.4333333333333,"lower",0.147058823529414
"570","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Levubu",-23.05,30.17,"adult","uncertain",20,30,"individual","CTmin",6.27450980392156,7.54901960784313,"std_err",0.19607843137255,0.19607843137255,20,20,28.225,7.225,19.725,21,"lower",0.127450980392157
"571","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Levubu",-23.05,30.17,"adult","uncertain",20,25,"individual","CTmin",6.27450980392156,7.30392156862745,"std_err",0.19607843137255,0.24509803921568,20,20,28.225,7.225,19.725,21,"lower",0.205882352941178
"572","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Levubu",-23.05,30.17,"adult","uncertain",25,30,"individual","CTmin",7.30392156862745,7.54901960784313,"std_err",0.24509803921568,0.19607843137255,20,20,28.225,7.225,19.725,21,"lower",0.049019607843136
"573","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Nairobi",-1.28,36.82,"adult","uncertain",20,30,"individual","CTmin",4.6078431372549,5.19607843137255,"std_err",0.3921568627451,0.44117647058823,20,20,27.0333333333333,12.2333333333333,19.2666666666667,14.8,"lower",0.058823529411765
"574","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Nairobi",-1.28,36.82,"adult","uncertain",20,25,"individual","CTmin",4.6078431372549,4.55882352941176,"std_err",0.3921568627451,0.29411764705882,20,20,27.0333333333333,12.2333333333333,19.2666666666667,14.8,"lower",-0.00980392156862795
"575","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Nairobi",-1.28,36.82,"adult","uncertain",25,30,"individual","CTmin",4.55882352941176,5.19607843137255,"std_err",0.29411764705882,0.44117647058823,20,20,27.0333333333333,12.2333333333333,19.2666666666667,14.8,"lower",0.127450980392158
"576","Wood_et_al_2014","Idotea_baltica","Arthropoda","isopod",3,"ocean","brooding","<1","Oregrund",60.348682,18.453861,"adult","uncertain",12,18,"population","CTmax",20.784,28.153,"CI",0.61,0.38,1,1,17.396917,-1.358601,7.376549,18.755518,"upper",1.22816666666667
"577","Wood_et_al_2014","Idotea_baltica","Arthropoda","isopod",3,"ocean","brooding","<1","Kalmar",56.651083,16.33902,"adult","uncertain",12,18,"population","CTmax",21.6,27.966,"CI",3.3,0.13,1,1,19.289993,-0.500006,8.973175,19.789999,"upper",1.061
"578","Wood_et_al_2014","Idotea_baltica","Arthropoda","isopod",3,"ocean","brooding","<1","Malmo",55.570299,12.896592,"adult","uncertain",12,18,"population","CTmax",25.629,26.738,"CI",2.7,0.74,1,1,19.190247,0.087644,9.866681,19.102603,"upper",0.184833333333333
"579","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Hangzhou",30.38,120.15,"uncertain","uncertain",14,19,"population","CTmax",32.39,33.23,"std_err",0.29,0.11,10,10,33.1,0.75,17.5,32.35,"upper",0.167999999999999
"580","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Gaizhou",40.4,122.75,"uncertain","uncertain",14,19,"population","CTmax",32.4,33.93,"std_err",0.23,0.06,10,10,27.65,-14.45,9.225,42.1,"upper",0.306
"581","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Hangzhou",30.38,120.15,"uncertain","uncertain",14,24,"population","CTmax",32.39,33.4,"std_err",0.29,0.09,10,10,33.1,0.75,17.5,32.35,"upper",0.101
"582","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Gaizhou",40.4,122.75,"uncertain","uncertain",14,24,"population","CTmax",32.4,33.99,"std_err",0.23,0.1,10,10,27.65,-14.45,9.225,42.1,"upper",0.159
"583","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Hangzhou",30.38,120.15,"uncertain","uncertain",14,29,"population","CTmax",32.39,35.71,"std_err",0.29,0.09,10,10,33.1,0.75,17.5,32.35,"upper",0.221333333333333
"584","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Gaizhou",40.4,122.75,"uncertain","uncertain",14,29,"population","CTmax",32.4,35.75,"std_err",0.23,0.12,10,10,27.65,-14.45,9.225,42.1,"upper",0.223333333333333
"585","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Hangzhou",30.38,120.15,"uncertain","uncertain",19,24,"population","CTmax",33.23,33.4,"std_err",0.11,0.09,10,10,33.1,0.75,17.5,32.35,"upper",0.0340000000000003
"586","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Gaizhou",40.4,122.75,"uncertain","uncertain",19,24,"population","CTmax",33.93,33.99,"std_err",0.06,0.1,10,10,27.65,-14.45,9.225,42.1,"upper",0.0120000000000005
"587","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Hangzhou",30.38,120.15,"uncertain","uncertain",19,29,"population","CTmax",33.23,35.71,"std_err",0.11,0.09,10,10,33.1,0.75,17.5,32.35,"upper",0.248
"588","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Gaizhou",40.4,122.75,"uncertain","uncertain",19,29,"population","CTmax",33.93,35.75,"std_err",0.06,0.12,10,10,27.65,-14.45,9.225,42.1,"upper",0.182
"589","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Hangzhou",30.38,120.15,"uncertain","uncertain",24,29,"population","CTmax",33.4,35.71,"std_err",0.09,0.09,10,10,33.1,0.75,17.5,32.35,"upper",0.462
"590","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Gaizhou",40.4,122.75,"uncertain","uncertain",24,29,"population","CTmax",33.99,35.75,"std_err",0.1,0.12,10,10,27.65,-14.45,9.225,42.1,"upper",0.352
"591","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Hangzhou",30.38,120.15,"uncertain","uncertain",14,19,"population","CTmin",0,0.1,"std_err",0,0,10,10,33.1,0.75,17.5,32.35,"lower",0.02
"592","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Gaizhou",40.4,122.75,"uncertain","uncertain",14,19,"population","CTmin",0,0,"std_err",0,0,10,10,27.65,-14.45,9.225,42.1,"lower",0
"593","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Hangzhou",30.38,120.15,"uncertain","uncertain",14,24,"population","CTmin",0,2.1,"std_err",0,0,10,10,33.1,0.75,17.5,32.35,"lower",0.21
"594","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Gaizhou",40.4,122.75,"uncertain","uncertain",14,24,"population","CTmin",0,1.3,"std_err",0,0.12,10,10,27.65,-14.45,9.225,42.1,"lower",0.13
"595","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Hangzhou",30.38,120.15,"uncertain","uncertain",14,29,"population","CTmin",0,5.27,"std_err",0,0.1,10,10,33.1,0.75,17.5,32.35,"lower",0.351333333333333
"596","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Gaizhou",40.4,122.75,"uncertain","uncertain",14,29,"population","CTmin",0,3.76,"std_err",0,0.12,10,10,27.65,-14.45,9.225,42.1,"lower",0.250666666666667
"597","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Hangzhou",30.38,120.15,"uncertain","uncertain",19,24,"population","CTmin",0.1,2.1,"std_err",0,0,10,10,33.1,0.75,17.5,32.35,"lower",0.4
"598","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Gaizhou",40.4,122.75,"uncertain","uncertain",19,24,"population","CTmin",0,1.3,"std_err",0,0.12,10,10,27.65,-14.45,9.225,42.1,"lower",0.26
"599","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Hangzhou",30.38,120.15,"uncertain","uncertain",19,29,"population","CTmin",0.1,5.27,"std_err",0,0.1,10,10,33.1,0.75,17.5,32.35,"lower",0.517
"600","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Gaizhou",40.4,122.75,"uncertain","uncertain",19,29,"population","CTmin",0,3.76,"std_err",0,0.12,10,10,27.65,-14.45,9.225,42.1,"lower",0.376
"601","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Hangzhou",30.38,120.15,"uncertain","uncertain",24,29,"population","CTmin",2.1,5.27,"std_err",0,0.1,10,10,33.1,0.75,17.5,32.35,"lower",0.634
"602","Yu_et_al_2018","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","Gaizhou",40.4,122.75,"uncertain","uncertain",24,29,"population","CTmin",1.3,3.76,"std_err",0.12,0.12,10,10,27.65,-14.45,9.225,42.1,"lower",0.492
